"","score","review","writer","time"
"2943","10","각나왔다 .. 시즌5는 결혼한 앤디네 가족 찾으러 우디가 장난감들 데리고 가는걸로? 앤디 자식들한테 주면 되자너  ","revrecen(ddon****)","2019.07.07 03:52"
"2944","10","솔직히 우디가 보니를 떠날줄 몰랐다 ㄹㅇ;; ㅅㅂ 보핍이랑 다같이 보니를 새로운 주인으로 해서 갈줄 알았는데;  ","YT(ytgy****)","2019.07.07 03:32"
"2945","10","첫장면부터 왜눈물이 났는지 모르겄다ㅠㅠㅠㅠ 마지막장면에서는 그냥 계속 울기만함 뭐가그렇게 슬펐는지참  ","장지은(jje1****)","2019.07.07 03:16"
"2946","10","어른들에게도 너무 재미있는 영화  ","라라라(jiye****)","2019.07.07 03:14"
"2947","10","우리들만의 자아를 찾아떠나는 어른들을 위한 영화  ","원혁(yang****)","2019.07.07 01:53"
"2948","10","토이스토리스러운 최고의 결말!  ","홍승희(uziy****)","2019.07.07 01:30"
"2949","10","관람객와 다음 시리즈 또 나왔으면 좋겠네요! 매번 색다른 스토리로 등장하는 토이스토리 질리지가 않네요  ","Wonha(wh15****)","2019.07.07 01:08"
"2950","10","잼있어요. 너무 애들영화아닐까 걱정하고 봤는데 심야에 어른들만 보는데도 빵빵 터지고 잼있내요  ","시니(2cos****)","2019.07.07 01:06"
"2951","10","굿바이 우디..너의 삶을 응원할게  ","뱅교(yhch****)","2019.07.07 00:43"
"2952","10","어벤져스에 아이언맨이 있었다면 토이스토리에는 우디가 있었다 우디로 시작해 우디로 끝나는구나ㅠㅠ  ","오윤서(oysa****)","2019.07.07 00:41"
"2953","10","재밌었는데 뭔가 다 보면 이제 안나올꺼같고 이게 마지막같은 느낌.. 디즈니 토스5 갑시다  ","정국이된장국(wjdw****)","2019.07.07 00:36"
"2954","10","관람객오랫만에 재밌는 영화어어오  ","강명석(rkda****)","2019.07.07 00:33"
"2955","10","어릴때부터 봐 왔는데 좋았어요  ","신희준(shin****)","2019.07.06 23:18"
"2956","10","어릴때부터 봐 왔는데 좋았어요  ","신희준(shin****)","2019.07.06 23:18"
"2957","10","관람객웃기고 감동적인거 다해ㅠㅠㅠㅠ  ","포롱이(jeon****)","2019.07.06 23:15"
"2958","10","관람객애니메이션 영화 보면서 눔물이 나온 건 처음이네요. 감동적입니다.  ","한림수성(life****)","2019.07.06 22:48"
"2959","10","29살인데요 마지막에 울었습니다 픽사최고..  ","파워(dudt****)","2019.07.06 21:55"
"2960","10","재밌다여 감동적입니당  ","김대웅(nuey****)","2019.07.06 21:25"
"2961","10","관람객예상가능하지만 그래도 최고의 엔딩  ","jps9****","2019.07.06 21:25"
"2962","10","이별은 가슴아프지만 성장하는 법이겠지...  ","유제원(m999****)","2019.07.06 19:38"
"2963","10","제가 토이스토리 시리즈를 너무 사랑하는데 이 영화가 제일 재미있어요!  교훈도 있고 감동도 있고 스토리도 재밌고 계속 집중하게 만들었어요ㅎㅎ  ","여사친(ajio****)","2019.07.06 16:30"
"2964","10","작품을 보고 나면 나도 자연스럽게 아이같은 순수한 마음을 가지게 되는 몇 안되는 진정한 작품 ㅜㅜ  ","블랙스네이크(star****)","2019.07.06 16:19"
"2965","10","관람객진짜 끝인거 같아서 속상하다  ","직박구리(sh47****)","2019.07.06 15:15"
"2966","10","123 전작들이 너무 훌륭했어서 요번껀 재미는 있었으나 전작에 못미치는 느낌? 하지만 토이스토리니까 10점드립니다  ","1117****","2019.07.06 12:53"
"2967","10","우디를 보며 뭉클하고 마음이 아프기도하고 또 대단하다고 느꼈어요.  ","마이현(lsmj****)","2019.07.06 12:35"
"2968","10","To infinity and beyond!!!  ","기동전사(song****)","2019.07.06 10:37"
"2969","10","관람객정말 성인이 봐도 잼있어요 의리있는 우디 짱^^  ","gmlt****","2019.07.06 08:15"
"2970","10","우리나라는  왜 이런거 못만들까  ","히히(aqua****)","2019.07.06 07:05"
"2971","10","이 영화의 최고의 반전은 카붐이 존윅이었다는거...  ","noirkim(kins****)","2019.07.06 03:14"
"2972","10","25년의 시간...내 기억속 친구들과 함께한 추억  ","도청장치(doub****)","2019.07.06 03:09"
"2973","10","스릴 액션 공포 로맨틱코메디 우정 다들어감.(에로 빼고 다있음) 진짜 최고임!  ","Sukza(judy****)","2019.07.06 01:53"
"2974","10","우디는 앤디의 우디야 앤디를 너무 사랑했고 그래서 앤디를 대신할 순 없어도 앤디가 보낸 보니니까 최선을 다한거지 그러나 앤디가 큰만큼 우디도 우디의 삶을 사는게 맞아 수고했고 너무 고마웠어 우디..!  ","지구별소풍(grac****)","2019.07.06 01:43"
"2975","10","모든 장난감은 앤디의 장난감이 되고 싶다...보니의 장난감이 되고 싶은 장난감은 애나벨 이거나 처키의 인형 정도 뿐이 없을껄?  ","포대화상미륵존여래불(baks****)","2019.07.06 01:03"
"2976","10","관람객하나하나 사랑스럽지 않은 캐릭터가 없다  ","숄카라(hiya****)","2019.07.06 00:59"
"2977","10","모든게 너무 감동적이였어요 ㅠㅠ 5 나오면 우디랑 앤디 다시 만나게 해주시면 안 돼요? ㅠㅠ  ","장보나(s_ma****)","2019.07.06 00:35"
"2978","10","관람객어릴때 동심으로 돌아가 재미있게 보았습니다~^^*  ","하루(plum****)","2019.07.06 00:25"
"2979","10","5편에서 꼭 다시 앤디와 우디가 만나길~~!!  ","Ihgcfth(dlal****)","2019.07.06 00:16"
"2980","10","관람객나.... 어째서 ...눈물이 ...?  ","욘세기(junn****)","2019.07.05 23:57"
"2981","10","새로운 시작점과 끝점이 만난 영화 같다  ","박지민(als9****)","2019.07.05 23:56"
"2982","10","관람객좋았다 정말 좋았다!!!!  ","Enchanted0713(boyo****)","2019.07.05 23:27"
"2983","10","4편이 더 재밌는것 같아요ㅎ  ","rlal****","2019.07.05 22:40"
"2984","10","관람객포키 아빠 우디....  ","라이너스(linu****)","2019.07.05 21:49"
"2985","10","슬프다 시리즈의 끝....  ","런닝맨 꿀잼(live****)","2019.07.05 21:49"
"2986","10","난 너의 친구야~ 영원한 친구야~ 너 어렵고 힘들 때~ 누구에게 의지하고 싶을 때~ 내가 있다는 사실 잊지마~ 그래 난 너의 친구야,,~ ㅠ  ","윈쿡(jamd****)","2019.07.05 21:43"
"2987","10","내 인생  최고의 애니메이션 ㅜㅜㅠ  ","이혜진(blue****)","2019.07.05 21:24"
"2988","10","To infinity and beyond를 충실히 보여줬다!장난감의 가장 소중한 사명은 끝까지 아이 곁을 지켜주는 것이라고 위로하는 성숙한 우디, 그의 선택은 버려진 장난감이 아닌 새로운 삶을 개척하는 주인이라는 용기와 감동을 심어줬다.눈물로 보냈다.  ","닥다리(kdy0****)","2019.07.05 21:13"
"2989","10","역시 기대 이상!! 이 나이에 극장에서 울줄이야..ㅠㅠ  ","yosa****","2019.07.05 13:32"
"2990","10","관람객토이스토리 시즌5 나오면 좋겠다ㅠㅠ  ","석재현(csh1****)","2019.07.05 10:43"
"2991","10","관람객너무나도 마음에 와닿은 영화ㅠㅠ 내면의 목소리에 말을 귀울입시다 다들  ","dddd(abab****)","2019.07.05 10:06"
"2992","10","이게 알라딘 보다 낫다고? 영화 보는 눈이 없네.  ","리로리로리르(nant****)","2019.07.04 13:54"
"2993","10","토이스토리 5편 만들어주세요. 바라는 건 오직 그것 뿐.  ","존레논(jwle****)","2019.07.04 07:44"
"2994","10","관람객누구에게나 선택의 순간이 온다. 우디가 진정 행복하길 바라며..  ","한아찬(pain****)","2019.07.04 06:05"
"2995","10","관람객우디를 좋아해서 그런지 너무 많이 울었던 영화 ㅜㅜ  ","박지수(joke****)","2019.07.04 03:25"
"2996","10","토이스토리는 내 추억이자.. 어린시절  ","davi****","2019.07.04 01:02"
"2997","10","관람객5편 빨리 나와라....  ","dudu(endn****)","2019.07.04 00:57"
"2998","10","진짜 내 인생작 토이스토리 ㅠ 기대하고 봐도 너무 재밌게 봤듬  ","룰(gjsj****)","2019.07.04 00:13"
"2999","10","보보보~~넘나 훌륭한 영화!!  ","thdh****","2019.07.03 23:27"
"3000","10","관람객이너보이스를 믿으세요  ","갓수국밥(na20****)","2019.07.03 23:22"
"3001","10","새로운 주인을 만난걸 축하해 우디  ","성문석(skz9****)","2019.07.03 22:44"
"3002","10","관람객지옥의 솜뭉치 .. 으허허허헣  ","땡찬(whdc****)","2019.07.03 22:39"
"3003","10","끝에 울었다 ㅋㅋㅋㅋ 넘 슬퍼 ㅠ  ","hm55****","2019.07.03 21:55"
"3004","10","마지막에보고 가슴이 찡했다..ㅠㅠ보니야 엔디가 잘 맡겨줄줄알고 너한테맡긴건데 우디는 쳐다도안보면 우디를 준 엔디는뭐가되니...  ","정세령(jung****)","2019.07.03 18:36"
"3005","10","포크가 포키면 마지막에 나이프는 나이키임?  ","HGL(minj****)","2019.07.03 13:33"
"3006","10","27日에델안국세미나개미집28日굘희웅숭어황올탐탐니콘백코노29日굘3탄앤디모두고마워우디잘가파트너30日굘토이4만천웨딩용하유선영환베네보니가플라스틱포크에쓰레기를붙여만든포키☆소리상자로사랑을얻으려는개비개비☆우디는미녀보핍과☆버즈는앤디의토이들과☆큰토끼와작은병아리와카붐ㅋ  ","보드블락맨(beat****)","2019.07.02 23:59"
"3007","10","관람객4편까지 버릴게 1도 없는 몇 안되는 영화  ","맨발여신(broc****)","2019.07.02 02:02"
"3008","10","관람객개인적으로 최고의 씬 스틸러 포키!!우디&포키 ㅠㅠ 함께한 모든 순간이 행복했음!!  ","티키타카(eazy****)","2019.07.01 15:25"
"3009","10","아이는 웃게 만들고 어른은 울게 만드는 영화  ","자이(jcy1****)","2019.07.01 07:27"
"3010","10","엔디랑 마무리하면 더 좋았을텐데 우디만 고생한게 너무 싫었어 ㅜㅜ  ","최윤진(dmst****)","2019.06.30 18:45"
"3011","10","관람객영화 보기 전에 1, 2, 3 싸그리 정주행하고 갔더니 더 와닿네요 정주행하지 않아도 충분히 이해되는 내용이지만 그래도 보면 더 재미있으니까 이참에 정주행하시는 걸 추천합니다!  ","경민(skm4****)","2019.06.30 10:25"
"3012","10","관람객함께 본 여자친구가 울더라고요참고로 제 나이 31살입니다ㅋ서스펜스, 드라마, 액션의 총집합  ","Oui(bhap****)","2019.06.30 10:10"
"3013","10","4볼려면 123편  다봐야  이해되나여???  ","킹이(empi****)","2019.06.30 09:59"
"3014","10","보니 나쁜년... 토이스토리5 제발 나와라ㅠㅠㅠ  ","부자영일(dudd****)","2019.06.29 18:59"
"3015","10","정말 재밌고 감동적이였고 5편이 나올지는 모르겠지만 벌써 기대돼요 :) 새로나온 캐릭터들도 다 너무 귀엽고 웃음포인트가 진짜 많아서 어른아이 할 것 없이 영화보는 약 2시간의 시간이 행복할 거라고 생각해요! 꼭 극장에서 큰 화면으로 보는걸 추천해요♡  ","Diane(elfn****)","2019.06.29 15:48"
"3016","10","최강 유니버스는 토이 유니버스다  ","zymn****","2019.06.29 11:24"
"3017","10","관람객시작하자마자 울고... 나오면서 울고.... 굿바이 우디  ","김보름(kimb****)","2019.06.29 00:16"
"3018","10","가오가이거, 골드런.. 너희들은 잘 살고 있니...ㅠ  ","kang****","2019.06.28 23:53"
"3019","10","디즈니는 과연 천재다!!  ","kth9****","2019.06.28 23:28"
"3020","10","현재 91년생 29살 청년입니다. 어렸을때부터 듣고 자랐던 토이스토리 1의 '난 너의 친~~구야' 이 노래를 원곡으로 듣게 되다니...오프닝부터 눈물 한방울, 개비개비가 새 주인과 마주했을때 한방울, 포니가 명언을 던졌을때 한방울....눈물 비왔습니다  ","rhff****","2019.06.28 15:01"
"3021","10","관람객123편 안보고 봤는데도 정말 재미있네요  ","양 금 보(jphl****)","2019.06.27 21:30"
"3022","10","인생영화 잘보고 갑니다  ","조용진(tmsp****)","2019.06.27 13:44"
"3023","10","보니 개때리고싶음 ㄹㅇ로  ","3779(o__o****)","2019.06.27 12:33"
"3024","10","관람객개인적으론 지금까지 나온 시리즈 중에 제일 재미있고 기억에 남았습니다. 두번 세번 계속 보게될 것 같네요  ","손승연(alsl****)","2019.06.27 09:59"
"3025","10","관람객웃다가 가슴찡하다가...아이들과 재밌게 잘봤네요^^  ","밍키76(enfl****)","2019.06.27 01:44"
"3026","10","토이스토리를 정말 좋아하는 분이라면 우디가 자기 삶을 살아가는 것을 선택한것이 얼마나 큰 용기고 감동적인건지 알거라고..믿어요ㅠㅠ  ","뚜뚜(heeh****)","2019.06.27 00:20"
"3027","10","솔직히 극한직업보다 낫다  ","루라바다(smpe****)","2019.06.26 11:56"
"3028","10","알라딘보다 억배재미씀ㅋㅋ앞으로 CG들이 연기더잘할듯  ","doordie(miff****)","2019.06.26 11:09"
"3029","10","관람객토이스토리3의 결말이 너무나도 완벽해서4는 어떻게 이어갈지 상당한 기대와 약간의 우려가 있었다하지만 디즈니라는 명성에 걸맞게 대단한 또 하나의 명작을 탄생시킨 것 같다영화관에 다시 한 번 걸음을 하게 만드는 영화인 것 같다  ","가지yu(kimj****)","2019.06.25 22:44"
"3030","10","진짜 밑에 댓글처럼 5편은 방황하다(?) 돌아온 우디가 아빠가 된 앤디 아이의 장난감으루 돌아오길 ....  ","doll****","2019.06.25 01:40"
"3031","10","최고라는 표현밖에... 보통 후속작은 실망하기 마련인데 토이스토리는 편이 거듭할수록 더 진한 감동을 주네요!  ","만두소년(adhe****)","2019.06.24 22:13"
"3032","10","오프닝에 앤디나올때부터 폭풍오열ㅠㅠ 우디와 버즈, 장난감친구들 다들 어딘가에서 행복하길...♡ 이제진짜끝인것같아 더먹먹하고 아쉬움ㅠㅠ  ","Giselle(eung****)","2019.06.24 19:13"
"3033","10","아 내가 처음 리뷰쓰게 하네 20살 되서 보고 죽 보다 어제 극장가서 .. 우디 마지막 보고 .. 새 삶을 찾은 우디에 박수를 보낸다. 디즈니 망할 것들 사람 홀리는거 + 가슴 울리는 먹먹함 까지 주네 ...  ","시냅스(syna****)","2019.06.24 18:45"
"3034","10","진짜 너무 재밌게 봤습니다!!!! 5편도 나왔으면...  ","낙서좋아(skba****)","2019.06.24 04:41"
"3035","10","토이스토리는 항상 우리의 주인공들도 언젠가 버려질 것이라는 씁쓸한 미래가 예정된 작품이었다. 하지만 이번 작품에서 우리는 버려진 장난감들이 찬란하고 아름답게 지내고 있다는 사실을 알 수 있었다. 그야말로 우디를 향한 최고의 은퇴식. 고생했어 카우보이  ","고북손(bana****)","2019.06.24 03:36"
"3036","10","관람객아주행복한영화였습니다  ","황예원(love****)","2019.06.23 23:21"
"3037","10","말이 필요없다 인형의 얼굴로 감정묘사를 어쩜그리 잘하는지  ","noeh****","2019.06.23 22:59"
"3038","10","토이스토리와 같이 자란 세대로서 이번 4편은 진짜 좋았다.  ","탑건(hoo5****)","2019.06.23 22:36"
"3039","10","마지막에 슬픈 이별의 순간이 있네요 잘봤습니다  ","jdi0****","2019.06.23 22:20"
"3040","10","영화 역사상 최고의 4부작이다 토이스토리 3라 비교 되기는 커녕 토이스토리 전체시리즈에 누가 될줄 알았는데 이정도면 정말 좋은 마무리라 생각한다. 토이스토리 3엔딩이 워낙 미친듯이 잘만든 엔딩이라 그렇지 토이스토리 4엔딩도 정말 잘만든 엔딩이라 본다.  ","해적깃발(kth0****)","2019.06.23 21:32"
"3041","10","노랑이랑 파랑이가 젤귀  ","tjrk****","2019.06.23 20:58"
"3042","10","개인적으로 엔드게임보다 더 여운이 컸다. 진짜 눈물 흘려가면서 본건 처음이네ㅠㅠ  ","Newbie(shle****)","2019.06.23 20:27"
"3043","10","토이스토리3는 게임 다 깨고 난 해피엔딩 같은 느낌이었고, 토이스토리4는 해피엔딩 본 다음으로 보는 진엔딩 같은 느낌이었어요..ㅠㅠ  ","외계식물침공(sich****)","2019.06.23 19:32"
"3044","10","지옥의 솜 인형 작전 존나웃겼음  ","마(seig****)","2019.06.23 19:00"
"3045","10","너무 좋아요. 사랑합니다  ","더착한과학자(yeon****)","2019.06.23 18:56"
"3046","10","토이4 완벽한 영화 새로운 캐릭터 기존의 캐릭터 케미 감동 완벽하다 정말 픽사 애니는 진리다 가족끼리 다봐라  ","난강하다(ggo2****)","2019.06.23 18:54"
"3047","10","관람객제 사촌동생이랑 봤는대 너무제미있어요 ㅠㅠ  ","dbflWkd(yuoo****)","2019.06.23 17:02"
"3048","10","손수건챙기라고 조언한사람.고맙습니다  ","pass123(lhj_****)","2019.06.23 16:53"
"3049","10","내 20대도 우디도 떠난 오늘이렇게 나이들어가네 잘가라 어린 기억들  ","티티파스(nin4****)","2019.06.23 16:47"
"3050","10","1,2,3편도 재밌는데 4편도 재밌게만들어놨네ㅎㅎ  ","EPL지상최고의예능(ksso****)","2019.06.23 16:44"
"3051","10","관람객동심으로 돌아갈 수 있는 재미와 감동이 있는 따뜻한 이야기입니다!  ","쪼래(cyou****)","2019.06.23 16:40"
"3052","10","관람객아이들이 좋아하는 토이스토리 5도 보고싶네요  ","to30****","2019.06.23 16:27"
"3053","10","보고나면 뭉클하게 감동이 느껴지는 영화!!  ","박민철(park****)","2019.06.23 16:24"
"3054","10","새 삶을 찾은 우디도 대단하지만그 옆에서 우디의 선택을 믿어준장난감 친구들이 너무 멋있답니다ㅠ  ","별자리(1521****)","2019.06.23 16:18"
"3055","10","관람객토끼 인형 귀여웟어요 귀여워~  ","미용아티스트(beau****)","2019.06.23 16:13"
"3056","10","관람객깔끔하게 잘 마무리된느낌  ","강진철(jin_****)","2019.06.23 16:09"
"3057","10","매 시리즈마다 실망 시키지 않는 유일한 작품!  ","Doffle(kjhp****)","2019.06.23 16:01"
"3058","10","관람객마음의 소리를 따르라~ 깊은 감동과 재미까지 선사해주고 등장인물들 굿즈가 몹시도 사고 싶어지는 부작용까지ㅋㅋ  ","김윤정(6350****)","2019.06.23 15:55"
"3059","10","할아버지가 되도 볼테니 후속 계속 만들어주십쇼  ","ckal****","2019.06.23 15:31"
"3060","10","역시나 믿고보는 디즈니였음.  ","yio5****","2019.06.23 14:28"
"3061","10","이건 10점도 모자르다. 완벽한 엔딩. 왜 아이맥스로 봐야하는지 알거라 믿는다.  ","Khaos141(j345****)","2019.06.23 12:27"
"3062","10","관람객진정한 마침표 아닐까? 3에서 끝난 후 4시작한다고할때는 걱정이 많았지만.. 너무 좋은 마무리!  ","병아리(qudd****)","2019.06.23 05:21"
"3063","10","3보다 더 재미있게 봤다 ㅋㅋㅋ  ","7he0****","2019.06.23 01:52"
"3064","10","관람객5편은 또 10년 기다려야 되는거 아니지..??ㅠ  ","jwp2****","2019.06.23 01:07"
"3065","10","관람객어릴때 동생이랑 토이스토리 1편2편 비디오로 몇번씩 빌려봤는지 모른다.. 그영화를 내새끼랑 극장에서 보다니ㅠㅠ자막으로 혼자 다시보러가야겠다....5편이 나올까? 아무튼 역시 디즈니....  ","갸라미(fbrk****)","2019.06.22 21:47"
"3066","10","내 유년시절의 한 축이였던 영화 잘가 내 유년시절  ","장인혁(adg9****)","2019.06.22 21:45"
"3067","10","어쩌면 우리 모두가 어떤 누군가를 개비개비라 판단할지도 모르며, 동시에 우리 모두가 개비개비 그 자신 일지도 모른다.  ","돌체(k_by****)","2019.06.22 21:43"
"3068","10","나와 함께 커가는 영화.  ","바보(5may****)","2019.06.22 21:41"
"3069","10","후회하지 않는 선택! 완전 재미있고 감동도 있습니다. 보핍? 여자 완전 매력!  ","아홉넷(ahop****)","2019.06.22 21:38"
"3070","10","너무 슬프고 짠하고 예쁜 영화에요..ㅜㅠㅠ끕  ","올므갱(jin0****)","2019.06.22 21:36"
"3071","10","토이스토리 시리즈중 최고  ","박건영(pgy0****)","2019.06.22 21:34"
"3072","10","투 인피니 엔 비욘드모두가 다 같이 만날 그날을 기다릴게요  ","pixei(ysh4****)","2019.06.22 20:04"
"3073","10","관람객아이도 어른도 즐겁게 볼수있는 영화 여섯살 막내는 좀 무서워했지만 초3 초1은 깔깔 거리며 재밌게 봤네요  ","hl24****","2019.06.22 19:52"
"3074","10","관람객제작진은 5편을 내놓아라  ","달동무(dial****)","2019.06.22 19:49"
"3075","10","나만 운게 아니었넹~ㅜㅜ왜 눈물이 나나했는데  ","wlsyd2(wlsy****)","2019.06.22 19:44"
"3076","10","토이스토리 내 친구들 고맙고 사랑해  ","지연(jiye****)","2019.06.22 19:34"
"3077","10","5탄 꼭 나와줘요 기다릴게요  ","카레빵맨(xpla****)","2019.06.22 19:33"
"3078","10","우디, 수고많았어. 고마워 토이스토리.  ","각사탕(ange****)","2019.06.22 19:16"
"3079","10","역시나 토이스토리는 절 실망시키지 않네여 1부터 4까지 서사가 완벽하군요ㅠ하지만 우디와 버즈가 헤어진다는게 항상 함께했던 친구들과도 헤어진다는게 너무 믿기지가 않아요 새 삶 찾은건 너무 좋지만ㅠㅠ그런의미로 5 조금만 빨리 만들어 주세오..기다릴게오..  ","유설(gu28****)","2019.06.22 19:08"
"3080","10","최고임. 걍 난 알라딘보다 훨씬 재밌었음  ","dudcks310(kimy****)","2019.06.22 18:55"
"3081","10","앤디랑 대학갔으면 좋았을걸 ㅜㅜ나쁜기지배  ","솨솨(luve****)","2019.06.22 17:47"
"3082","10","그냥 진짜.. 사랑합니다ㅠㅠㅠ  ","김기린(jt43****)","2019.06.22 17:47"
"3083","10","5편을 기다려 봅니다 꼭  ","신수추(mind****)","2019.06.22 17:35"
"3084","10","영화관에서 토이스토리 영화를 본다는것도 울컥 앤디방에서 울컥 마지막에 눈물샘터졌네요  ","람(ramm****)","2019.06.22 17:33"
"3085","10","장난감의 입장을 다시한번 생각해보고 내가 가지고 놀았던 장난감들도 생각나게 했던 영화  ","구문정(mjmj****)","2019.06.22 17:31"
"3086","10","관람객이토록 완벽한 시리즈라니 ㅠㅠ 끝인 줄 알았는데 다음이 기다려진다.  ","라라라(sjy0****)","2019.06.22 17:30"
"3087","10","관람객토이스토리 3에서 끊길줄 알았는데 감사합니다 ㅠㅠ  ","촐랑이주인님(tlsr****)","2019.06.22 17:27"
"3088","10","역시... 디즈니 & 픽사라는 말밖엔~ 카붐!!  ","하루(pati****)","2019.06.22 17:19"
"3089","10","재미있어요bbb 굿굿  ","페일위즈(redw****)","2019.06.22 17:17"
"3090","10","관람객ㅠㅠ 장난감 친구들이 헤어지는건 너무 슬펐지만 우디가 선택한 삶도 응원해줘야지..ㅜㅜㅜ  ","공나영(kong****)","2019.06.22 17:17"
"3091","10","말이 필요없다!! 역시 디즈니의 프랜차이즈 갓띵작이다!!  ","한더해갓미모사랑해(mac7****)","2019.06.22 17:12"
"3092","10","재밌어요. 추억을 넘어 기억에 남을 친구들! 카붐!!  ","ddfro(nero****)","2019.06.22 17:09"
"3093","10","관람객진짜 최고였어 우디!!!  ","linn****","2019.06.22 17:05"
"3094","10","관람객어린친구들도 집중해서 잘 볼정도로 너무 재밌었네요 재미와 감동을 동시에 느끼게 해주는최고의 영화였어요  ","콩콩이(fox5****)","2019.06.22 16:52"
"3095","10","관람객초2아들 10점만점의 10점이랍니다.따뜻한 마음을 느꼈어요.  ","mjgogo(kros****)","2019.06.22 16:47"
"3096","10","3편이 마지막인줄 알았는데 4편이 나올줄이야  ","sw20****","2019.06.22 16:35"
"3097","10","재밌어용 토이스토리 1 이후 첨 봤는데 넘재밀더라구요  ","hyun****","2019.06.22 16:33"
"3098","10","이영화의 최대 빌런은 꼬맹이들이다.. 진짜 아무리 개념이 없어도 그렇지 감동받는 씬이나 조용한 장면에서 얼음달라고 말하는게 말이되냐? 같이온 가족들은 아무도 혼내지도 않고.. 진짜 불편했다,,;;  ","야구소년(jyh3****)","2019.06.22 16:23"
"3099","10","우디 이제 자신을 위해 행복하길!  ","taij****","2019.06.22 16:15"
"3100","10","딸과 너무 재밌게 봤네요~^^  ","꼬맹잇(dmsa****)","2019.06.22 16:11"
"3101","10","평범한주제 그러나 치열한 고민으로 두꺼운이야기들 만들고 접근성좋은 방법으로 만들었다 이제는 전설이라 불러도 과합이 없다  ","스크라치(1104****)","2019.06.22 15:57"
"3102","10","관람객보니 너무 귀여워요 동심으로 돌아가여  ","1029****","2019.06.22 15:46"
"3103","10","최고네요 ㅠㅠ 또 봐야지  ","쿠키(dlgk****)","2019.06.22 15:45"
"3104","10","2019년 가장 즐거웠던 두시간.  ","____(hide****)","2019.06.22 15:31"
"3105","10","이거보고 눈물 훔치지 않으면 안됩니다! 세상 감동영화!! 시리즈마다 명작이네요!!!!  ","미스달공(miss****)","2019.06.22 15:29"
"3106","10","관람객애기랑 나무재밌게봤네요 재밌다고 다시보고싶다고 하네요~  ","이쁜이(dlsk****)","2019.06.22 15:25"
"3107","10","관람객평점으로 표현이 안되네요마지막 엔딩씬에서 눈물 나오는거 억지로 참고 나왔어요재미와 감동을 모두 담은 4편입니다 꼭보세요 ㅎㅎ  ","shel****","2019.06.22 15:09"
"3108","10","and beyond~  ","mapl****","2019.06.22 14:48"
"3109","10","우디... 장기이식 지렸다  ","kangjjj(kjw1****)","2019.06.22 13:12"
"3110","10","존나 감동받을 예정...존나 울예정 안봤지만 10개 때리고 곧 보러감  ","밝게살자(frod****)","2019.06.22 12:12"
"3111","10","토이스토리 4부작은 인류가 만들어낸 애니메이션이라는 장르의 단연 최고봉이다. 기술적인 측면과 내용적인 측면 모두에서.  ","noor****","2019.06.22 01:06"
"3112","10","최고ㅠㅠ 꼭 보세여. 전 두번봤음  ","레릿고(prec****)","2019.06.22 00:42"
"3113","10","토이스토리4 보기 전부터 심장이 터질거 같고,다리에 힘이 풀릴 정도로 두근거렸고, 울컥했다you've got a friend in me 이 곡을 영화관에서듣게 될줄 몰랐다, 영화 시작부터 끝날때 계속 울었다  ","문어붕붕(shoo****)","2019.06.22 00:39"
"3114","10","그냥 보세여... 다른 말이 필요없습니다  ","블렌즈(rain****)","2019.06.21 23:59"
"3115","10","영화가 너무 감동 이예요! 역대급 토이스토리 시리즈 중 토이스토리4가가장 좋은것 같아요! 3년후 토이스토리5가 나오면 좋겠네여ㅎㅎ 만약에 5편 만들면 엔디랑우디 다시 만났게 해주세요! 이영화 눈물 없이 못봐요ㅠㅠ  ","정현성(pork****)","2019.06.21 23:17"
"3116","10","행복한시간보내고옴~~^^ 보는내내 미소가~~^^ 시험기간애들 빼고 혼자보고 담담주에 시험끝나면 다같이또보러가야지~~^^ 볼때마다 묘한이행복감운뭐지? ♥♥  ","Ssunny(ssun****)","2019.06.21 21:26"
"3117","10","우디.무한한 공간 저 너머로.너의 삶을 찾아가는 널 응원해. 안녕  ","우리사랑 영원히(glor****)","2019.06.21 21:20"
"3118","10","관람객이제 진짜 마지막 시리즈인가.. 마지막 우디를 보고 눈물이 나왔어요  ","dmst****","2019.06.21 21:16"
"3119","10","완젼 재밌었어요 따봉~~~~  ","팔팔이(heej****)","2019.06.21 21:15"
"3120","10","나이가 든 어른이들에게 던지는 영화 삶의 주인공은 너야  ","잉여잉여(qwe2****)","2019.06.21 15:50"
"3121","10","To infinity and beyond..  ","Hyez(star****)","2019.06.21 14:54"
"3122","10","To infinity and beyond  ","Kareng(pejt****)","2019.06.21 14:31"
"3123","10","To infinity and beyond!  ","우빈(woob****)","2019.06.21 14:27"
"3124","10","너무 재밌었어요!! 오랜만에 보는데도 긴장감 있고 새로운 캐릭터도 등장해서 가족이랑 봤는데 웃으면서 즐겁게 봤네요 강추합니다~~  ","Giral(khe1****)","2019.06.21 13:04"
"3125","10","알라딘에 이은 또하나의 디즈니 역작... 3편보다 더 잘만들었겠어 라는 의문으로 시작했지만 끝은 더욱더 큰 감동과 여운이었다. 어떻게 첫편부터 마지막편까지 다 재미있고 감동적일수가 있는지... 이 시리즈가 끝이난다는게 너무도 아쉽다.  ","Caesar(jwbj****)","2019.06.21 12:46"
"3126","10","막 슬픈건 아닌데 찡해서 눈물흘리는 나를 보았다  ","mimi(susa****)","2019.06.21 12:34"
